video_id,publish_date,title,category,views,likes,comments,ctr_pct,retention_pct,watch_hours,subscribers_gained,upload_hour
VID00277,2024-01-27,Career Tips #277,Education,4913,261,28,8.84,51.18,619.3,79,20
VID00278,2024-01-27,Easy Recipes #278,Food,4412,141,13,8.52,58.96,239.5,34,21
VID00279,2024-01-27,Office Comedy #279,Comedy,8025,434,35,4.55,64.82,218.6,132,21
VID00280,2024-01-27,Cooking Tips #280,Food,6083,491,30,4.64,37.98,387.1,62,20
VID00281,2024-01-27,Healthy Habits #281,Lifestyle,41862,3106,315,10.54,40.52,791.7,593,20
VID00282,2024-01-28,Productivity Tips #282,Education,28990,1707,116,3.8,74.89,2267.8,527,14
VID00283,2024-01-28,AI Tools #283,Tech,16250,597,217,6.82,47.03,780.4,135,16
VID00284,2024-01-28,Weekend Vlog #284,Lifestyle,8293,411,61,6.98,77.86,489.3,134,20
VID00285,2024-01-28,Food Review #285,Food,13433,1079,76,6.88,40.9,1024.4,51,23
VID00286,2024-01-28,Best Friend Problems #286,Comedy,45943,4378,123,4.48,48.24,3809.7,939,14
VID00287,2024-01-28,Weekend Vlog #287,Lifestyle,23695,2137,144,7.23,54.69,2302.1,487,20
VID00288,2024-01-28,Exam Preparation Guide #288,Education,6219,592,73,6.89,63.73,538.4,19,8
VID00289,2024-01-28,Travel Mistakes #289,Travel,24129,869,183,6.79,83.42,683.0,254,20
VID00290,2024-01-28,Office Comedy #290,Comedy,7625,575,15,6.99,69.38,888.9,180,14
VID00291,2024-01-28,Parents Be Like #291,Comedy,20792,1029,114,10.96,65.31,1598.6,441,18
VID00292,2024-01-28,Useful Tech Tips #292,Tech,13113,1431,138,10.12,54.5,967.0,61,23
VID00293,2024-01-29,Budget Planning #293,Finance,88845,4598,1232,8.64,63.41,9768.4,1877,22
VID00294,2024-01-29,Credit Score Tips #294,Finance,15658,1056,135,9.97,48.57,1347.2,61,12
VID00295,2024-01-29,Morning Routine #295,Lifestyle,45638,4708,633,10.03,59.7,3820.9,174,14
VID00296,2024-01-29,Food Review #296,Food,8192,716,18,8.17,44.51,864.7,138,10
VID00297,2024-01-29,Productivity Tips #297,Education,1938,206,24,12.89,61.65,132.3,34,20
VID00298,2024-01-29,Travel Guide #298,Travel,8890,753,118,12.73,75.18,1115.3,95,18
VID00299,2024-01-29,Top Games #299,Gaming,5155,539,21,9.22,83.79,1018.6,31,19
VID00300,2024-01-29,Relatable College Life #300,Comedy,7970,655,25,9.9,57.47,440.2,143,20
VID00301,2024-01-29,Weekend Travel Vlog #301,Travel,19343,1972,159,7.82,63.57,2025.3,441,23
VID00302,2024-01-29,Best Settings #302,Gaming,20690,1599,51,10.74,77.45,1002.8,187,22
VID00303,2024-01-30,Saving Money #303,Finance,1417,69,2,7.16,80.88,64.5,5,21
VID00304,2024-01-30,Game Challenge #304,Gaming,52309,4570,502,7.45,69.21,1819.1,311,20
VID00305,2024-01-30,Parents Be Like #305,Comedy,7018,743,63,5.75,60.6,461.4,116,16
VID00306,2024-01-30,Saving Money #306,Finance,2570,222,15,8.81,57.47,322.7,21,18
VID00307,2024-01-30,Best Settings #307,Gaming,56526,2940,288,10.42,61.76,3580.9,288,20
VID00308,2024-01-30,Gaming Highlights #308,Gaming,4613,283,44,8.5,76.67,373.4,114,19
VID00309,2024-01-30,Weekend Travel Vlog #309,Travel,11070,403,91,10.02,42.77,344.2,89,23
VID00310,2024-01-30,Learning Strategies #310,Education,7984,738,38,5.87,88.09,1032.1,147,12
VID00311,2024-01-30,Personal Finance Tips #311,Finance,3103,147,34,6.14,66.91,293.6,12,19
VID00312,2024-01-30,Phone Features You Missed #312,Tech,93763,5470,188,9.27,56.66,5621.1,1174,16
VID00313,2024-01-31,Office Comedy #313,Comedy,6836,616,86,7.85,54.83,457.1,108,16
VID00314,2024-01-31,Travel Guide #314,Travel,6954,251,74,8.91,45.69,177.5,127,18
VID00315,2024-01-31,Funny Family Moments #315,Comedy,5312,147,44,10.71,61.23,489.2,60,16
VID00316,2024-01-31,Relatable College Life #316,Comedy,16621,1460,37,6.44,71.52,1524.8,320,20
VID00317,2024-01-31,Best Places to Visit #317,Travel,95308,3311,784,8.43,67.57,14035.2,1452,19
VID00318,2024-01-31,Best Friend Problems #318,Comedy,5593,274,39,9.66,50.76,582.3,89,14
VID00319,2024-01-31,Career Tips #319,Education,3360,197,40,5.41,72.96,315.6,64,18
VID00320,2024-01-31,Best Places to Visit #320,Travel,18290,766,42,10.03,65.5,2391.7,331,14
VID00321,2024-01-31,Saving Money #321,Finance,3588,250,21,9.44,50.27,150.3,49,19
VID00322,2024-01-31,Day In My Life #322,Lifestyle,35543,2200,345,7.15,44.24,1293.3,543,19
VID00323,2024-01-31,Funny Family Moments #323,Comedy,3161,317,7,6.35,39.55,248.4,52,19
VID00324,2024-02-01,Office Comedy #324,Comedy,9623,359,9,6.32,63.43,763.1,133,22
VID00325,2024-02-01,Top Games #325,Gaming,4085,426,5,7.08,84.92,808.6,79,20
VID00326,2024-02-01,Morning Routine #326,Lifestyle,69966,4022,771,13.35,70.66,6621.0,1548,14
VID00327,2024-02-01,Gaming Tips #327,Gaming,8342,735,101,6.65,64.08,303.7,156,6
VID00328,2024-02-01,Travel Mistakes #328,Travel,8269,255,105,8.91,62.46,784.9,54,18
VID00329,2024-02-01,Best Places to Visit #329,Travel,6205,234,18,9.32,56.96,504.7,107,21
VID00330,2024-02-01,Budget Lifestyle #330,Lifestyle,56340,2901,559,7.32,54.09,3530.3,527,21
VID00331,2024-02-01,Hidden Places #331,Travel,8999,493,69,9.27,69.7,1024.4,129,18
VID00332,2024-02-01,Budget Planning #332,Finance,5901,316,39,10.37,69.36,695.4,129,19
VID00333,2024-02-01,Best Places to Visit #333,Travel,1648,77,8,7.88,74.55,78.8,12,21
VID00334,2024-02-02,Investment Basics #334,Finance,34648,1066,150,5.88,59.66,3600.8,733,12
VID00335,2024-02-02,Tech Hacks #335,Tech,9645,922,37,6.07,53.05,285.7,191,22
VID00336,2024-02-02,Game Challenge #336,Gaming,34471,1578,61,5.92,65.33,2052.0,301,18
VID00337,2024-02-02,Best Friend Problems #337,Comedy,18925,1290,128,9.21,58.76,752.0,119,19
VID00338,2024-02-02,Best Restaurants #338,Food,34738,1133,197,6.89,58.1,3936.8,518,14
VID00339,2024-02-02,Interview Preparation #339,Education,19630,555,149,8.29,59.12,885.1,52,10
VID00340,2024-02-02,Best Friend Problems #340,Comedy,3429,377,9,7.88,53.51,158.1,67,20
VID00341,2024-02-02,Best Friend Problems #341,Comedy,6629,483,88,8.7,69.47,610.3,74,20
VID00342,2024-02-02,Budget Travel Tips #342,Travel,30851,2701,238,6.8,67.25,775.8,476,22
VID00343,2024-02-02,Budget Travel Tips #343,Travel,20465,2178,150,10.36,75.49,1546.8,357,14
VID00344,2024-02-02,Budget Meals #344,Food,7384,356,90,8.42,66.08,316.6,99,19
VID00345,2024-02-03,Useful Tech Tips #345,Tech,54339,3282,123,10.38,70.32,8637.2,689,21
VID00346,2024-02-03,Morning Routine #346,Lifestyle,12778,435,107,7.82,56.21,1382.7,140,12
VID00347,2024-02-03,Exam Preparation Guide #347,Education,3896,157,47,6.27,77.53,635.5,76,12
VID00348,2024-02-03,Relatable College Life #348,Comedy,13165,818,49,8.76,78.97,1954.0,142,16
VID00349,2024-02-03,Investment Basics #349,Finance,1191,128,5,10.98,51.33,119.2,15,16
VID00350,2024-02-03,Budget Lifestyle #350,Lifestyle,18843,1110,170,6.74,73.51,1994.7,132,21
VID00351,2024-02-03,Funny Family Moments #351,Comedy,8438,361,59,6.75,61.78,462.7,111,21
VID00352,2024-02-03,Parents Be Like #352,Comedy,52175,4895,182,7.75,75.12,7869.8,730,16
VID00353,2024-02-03,Weekend Vlog #353,Lifestyle,17090,1277,235,7.62,66.33,783.8,68,21
VID00354,2024-02-03,Daily Routine #354,Lifestyle,14538,496,202,6.35,66.83,677.7,138,22
VID00355,2024-02-04,Best Apps #355,Tech,9558,1034,49,8.84,52.44,491.3,131,16
VID00356,2024-02-04,Laptop Buying Guide #356,Tech,6786,615,52,5.9,56.32,636.6,130,10
VID00357,2024-02-04,Budget Lifestyle #357,Lifestyle,18077,913,91,9.02,49.54,1122.8,116,20
VID00358,2024-02-04,Gaming Highlights #358,Gaming,21337,586,73,7.28,65.65,2306.8,377,10
VID00359,2024-02-04,Morning Routine #359,Lifestyle,2145,101,27,8.99,77.48,279.6,50,10
VID00360,2024-02-04,Credit Score Tips #360,Finance,25145,1302,104,6.07,71.9,1438.5,112,21
VID00361,2024-02-04,Career Tips #361,Education,12221,1105,38,9.64,66.97,403.3,261,20
VID00362,2024-02-04,Day In My Life #362,Lifestyle,22574,1217,26,9.64,59.57,1109.4,159,10
VID00363,2024-02-04,Office Comedy #363,Comedy,7591,714,88,8.13,56.83,869.7,51,19
VID00364,2024-02-04,Weekend Vlog #364,Lifestyle,26150,904,233,8.69,62.36,1088.6,534,6
VID00365,2024-02-05,Morning Routine #365,Lifestyle,18580,939,60,5.03,56.04,1630.3,358,18
VID00366,2024-02-05,Day In My Life #366,Lifestyle,16684,785,127,7.6,56.88,1767.0,120,20
VID00367,2024-02-05,Office Comedy #367,Comedy,25681,1596,232,6.38,56.98,1855.8,414,20
VID00368,2024-02-05,Budget Lifestyle #368,Lifestyle,17866,1467,247,8.12,60.72,510.7,219,23
VID00369,2024-02-05,Weekend Vlog #369,Lifestyle,42881,2094,525,11.9,39.67,1062.6,879,19
VID00370,2024-02-05,Personal Finance Tips #370,Finance,2753,116,26,7.44,61.17,116.6,26,18
VID00371,2024-02-05,Saving Money #371,Finance,8324,818,39,7.32,35.11,322.1,96,20
VID00372,2024-02-05,AI Tools #372,Tech,13364,1190,86,7.5,63.45,1571.9,209,22
VID00373,2024-02-05,Productivity Tips #373,Education,25634,1079,339,10.07,70.2,2166.6,543,20
VID00374,2024-02-05,Useful Tech Tips #374,Tech,41140,3377,191,8.87,73.86,5665.9,850,21
VID00375,2024-02-05,Parents Be Like #375,Comedy,23557,2373,174,9.71,75.74,2521.5,86,14
VID00376,2024-02-06,Budget Meals #376,Food,3013,170,20,8.32,42.91,242.5,27,20
VID00377,2024-02-06,Interview Preparation #377,Education,7634,192,74,8.97,32.04,314.2,126,19
VID00378,2024-02-06,Budget Planning #378,Finance,11875,310,92,8.37,70.88,1114.2,215,23
VID00379,2024-02-06,Daily Routine #379,Lifestyle,46579,2204,337,6.82,63.83,1788.1,637,19
VID00380,2024-02-06,Exam Preparation Guide #380,Education,767,79,7,2.84,55.88,91.1,16,19
VID00381,2024-02-06,Morning Routine #381,Lifestyle,10294,972,140,5.52,55.04,344.9,83,8
VID00382,2024-02-06,Cooking Tips #382,Food,5001,496,33,11.06,59.41,180.8,98,22
VID00383,2024-02-06,Game Challenge #383,Gaming,9427,674,128,6.44,52.96,415.9,61,23
VID00384,2024-02-06,Saving Money #384,Finance,5380,458,18,4.04,77.24,568.7,101,16
VID00385,2024-02-06,Useful Tech Tips #385,Tech,5600,580,18,7.17,49.2,317.6,37,21
VID00386,2024-02-07,Interview Preparation #386,Education,23020,750,284,8.37,49.6,847.6,246,21
VID00387,2024-02-07,Learning Strategies #387,Education,2325,161,3,8.45,61.3,277.8,35,20
VID00388,2024-02-07,Game Challenge #388,Gaming,5054,128,67,4.95,61.3,309.5,59,12
VID00389,2024-02-07,Budget Meals #389,Food,6084,298,23,9.37,65.75,326.4,64,19
VID00390,2024-02-07,Hidden Places #390,Travel,16233,1566,94,9.84,54.17,892.0,280,18
VID00391,2024-02-07,Personal Finance Tips #391,Finance,15240,1185,76,5.8,88.07,2149.7,194,20
VID00392,2024-02-07,AI Tools #392,Tech,37798,2766,293,8.34,50.19,1441.7,824,22
VID00393,2024-02-07,Office Comedy #393,Comedy,9366,318,130,4.5,60.94,958.7,45,20
VID00394,2024-02-07,Laptop Buying Guide #394,Tech,1106,55,13,4.98,86.67,57.7,20,14
VID00395,2024-02-07,Useful Tech Tips #395,Tech,958,76,7,12.2,56.01,22.3,5,21
VID00396,2024-02-08,Expectation vs Reality #396,Comedy,7344,518,66,4.55,44.51,247.7,152,22
VID00397,2024-02-08,Laptop Buying Guide #397,Tech,8441,626,55,5.0,69.1,615.5,167,19
VID00398,2024-02-08,Exam Preparation Guide #398,Education,11157,1070,115,9.94,45.86,993.3,232,18
VID00399,2024-02-08,Budget Planning #399,Finance,47799,2332,185,8.28,81.26,6657.8,991,20
VID00400,2024-02-08,Budget Meals #400,Food,3372,161,42,9.76,80.92,582.7,59,22
VID00401,2024-02-08,Best Restaurants #401,Food,775,61,8,9.12,74.98,106.3,17,23
VID00402,2024-02-08,Best Places to Visit #402,Travel,11636,832,44,8.89,73.87,523.7,222,21
VID00403,2024-02-08,Top Games #403,Gaming,6679,522,82,8.9,90.0,892.6,81,20
VID00404,2024-02-08,Cooking Tips #404,Food,2462,172,29,10.86,44.63,86.9,50,19
VID00405,2024-02-08,Best Places to Visit #405,Travel,24115,2353,210,9.33,48.05,1103.4,470,16
VID00406,2024-02-08,Parents Be Like #406,Comedy,17974,1145,46,9.45,66.32,1737.4,159,10
VID00407,2024-02-09,Interview Preparation #407,Education,9482,748,67,11.16,54.92,608.3,193,20
VID00408,2024-02-09,Study Tips That Work #408,Education,11519,1187,122,7.64,63.48,556.9,99,20
VID00409,2024-02-09,Study Tips That Work #409,Education,40686,1319,282,7.5,86.09,4121.1,471,22
VID00410,2024-02-09,Money Mistakes #410,Finance,4067,271,21,10.96,69.79,237.5,30,23
VID00411,2024-02-09,Personal Finance Tips #411,Finance,3279,320,44,8.48,73.78,297.3,55,23
VID00412,2024-02-09,Weekend Travel Vlog #412,Travel,6255,518,84,7.64,44.27,431.9,98,12
VID00413,2024-02-09,Best Friend Problems #413,Comedy,3439,100,21,9.88,50.61,325.6,46,18
VID00414,2024-02-09,Beginner Guide #414,Gaming,17505,854,50,4.55,69.19,1320.5,53,20
VID00415,2024-02-09,Useful Tech Tips #415,Tech,89665,6559,771,6.75,73.45,3413.2,672,20
VID00416,2024-02-09,Budget Travel Tips #416,Travel,4410,391,23,5.71,69.04,341.2,32,20
VID00417,2024-02-10,Office Comedy #417,Comedy,28787,1368,74,10.32,52.51,2948.6,612,12
VID00418,2024-02-10,Budget Meals #418,Food,2413,126,10,8.77,31.16,149.0,19,20
VID00419,2024-02-10,Food Review #419,Food,19683,1706,179,4.64,55.75,1308.3,108,19
VID00420,2024-02-10,Best Friend Problems #420,Comedy,13776,1500,188,7.85,59.73,855.5,197,22
VID00421,2024-02-10,Productivity Tips #421,Education,8610,935,21,8.07,59.32,445.9,75,20
VID00422,2024-02-10,Healthy Habits #422,Lifestyle,6027,416,38,9.58,56.08,456.9,60,18
VID00423,2024-02-10,Investment Basics #423,Finance,1378,107,17,9.39,57.58,86.4,22,19
VID00424,2024-02-10,Cooking Tips #424,Food,785,74,3,7.97,80.23,95.9,8,20
VID00425,2024-02-10,Parents Be Like #425,Comedy,5647,174,6,12.23,73.86,722.5,35,21
VID00426,2024-02-10,Exam Preparation Guide #426,Education,25403,1136,144,5.1,65.19,2590.7,81,14
VID00427,2024-02-10,Funny Family Moments #427,Comedy,5175,287,17,8.59,59.71,293.5,69,18
VID00428,2024-02-11,Budget Lifestyle #428,Lifestyle,3861,400,21,8.71,73.98,505.6,90,6
VID00429,2024-02-11,Exam Preparation Guide #429,Education,42694,4439,500,9.11,40.25,3110.7,450,12
VID00430,2024-02-11,AI Tools #430,Tech,14195,926,104,6.76,60.33,660.5,327,16
VID00431,2024-02-11,Best Places to Visit #431,Travel,30907,1924,410,5.53,48.32,716.4,175,20
VID00432,2024-02-11,Useful Tech Tips #432,Tech,17206,1332,156,11.83,66.49,775.3,392,12
VID00433,2024-02-11,Expectation vs Reality #433,Comedy,24287,889,237,7.67,64.56,3175.7,542,19
VID00434,2024-02-11,Office Comedy #434,Comedy,2364,218,5,10.01,54.24,47.4,11,20
VID00435,2024-02-11,Useful Tech Tips #435,Tech,8519,302,42,7.66,51.64,250.7,108,18
VID00436,2024-02-11,Travel Mistakes #436,Travel,3130,157,35,10.97,68.72,147.3,17,18
VID00437,2024-02-11,Exam Preparation Guide #437,Education,6820,194,14,5.54,65.2,582.3,56,22
VID00438,2024-02-12,Gaming Tips #438,Gaming,4108,214,34,8.59,69.08,230.0,18,21
VID00439,2024-02-12,Travel Mistakes #439,Travel,31330,1971,252,5.77,51.09,3470.1,138,20
VID00440,2024-02-12,Day In My Life #440,Lifestyle,5231,265,38,10.85,55.36,145.5,94,22
VID00441,2024-02-12,Game Challenge #441,Gaming,14856,767,205,6.47,48.97,524.5,229,12
VID00442,2024-02-12,Tech Hacks #442,Tech,21364,1278,87,9.33,55.67,992.5,215,22
VID00443,2024-02-12,Cooking Tips #443,Food,23312,966,146,7.28,63.39,3506.3,175,10
VID00444,2024-02-12,Useful Tech Tips #444,Tech,11020,1057,72,9.37,66.6,1492.0,239,19
VID00445,2024-02-12,Interview Preparation #445,Education,3564,217,36,10.5,70.45,378.3,28,23
VID00446,2024-02-12,Parents Be Like #446,Comedy,5958,167,65,8.94,72.67,1050.8,123,16
VID00447,2024-02-12,Expectation vs Reality #447,Comedy,25750,1244,163,11.66,49.88,1551.4,256,21
VID00448,2024-02-13,Easy Recipes #448,Food,12865,651,159,12.2,49.48,1288.8,122,20
VID00449,2024-02-13,Saving Money #449,Finance,2343,92,25,10.93,71.58,94.4,42,8
VID00450,2024-02-13,Food Review #450,Food,10654,637,52,5.37,72.66,349.1,101,18
VID00451,2024-02-13,Parents Be Like #451,Comedy,9529,986,91,6.51,70.84,459.6,117,6
VID00452,2024-02-13,Weekend Travel Vlog #452,Travel,1976,208,20,4.77,58.65,186.3,11,12
VID00453,2024-02-13,Gaming Highlights #453,Gaming,18576,738,226,4.33,79.14,1040.9,165,19
VID00454,2024-02-13,Game Challenge #454,Gaming,16572,1456,166,5.84,90.0,1518.7,359,12
VID00455,2024-02-13,Day In My Life #455,Lifestyle,13792,1169,86,5.0,47.66,1167.2,215,16
VID00456,2024-02-13,Best Friend Problems #456,Comedy,1024,106,14,7.95,67.56,38.7,5,14
VID00457,2024-02-13,Phone Features You Missed #457,Tech,80245,7270,723,3.4,57.72,4174.5,1139,18
VID00458,2024-02-13,Hidden Places #458,Travel,13137,580,22,8.38,54.2,1100.4,109,23
VID00459,2024-02-14,Street Food Tour #459,Food,11731,819,23,8.72,73.23,1784.2,260,21
VID00460,2024-02-14,Gaming Highlights #460,Gaming,26543,780,136,6.58,54.89,2287.9,94,20
VID00461,2024-02-14,Budget Lifestyle #461,Lifestyle,49144,1710,407,6.45,53.31,5228.7,402,14
VID00462,2024-02-14,Credit Score Tips #462,Finance,15626,922,214,8.45,63.48,420.1,48,14
VID00463,2024-02-14,Hidden Places #463,Travel,14401,1157,47,10.1,83.69,2399.7,162,10
VID00464,2024-02-14,Funny Family Moments #464,Comedy,26092,2835,155,6.76,59.56,1367.5,475,19
VID00465,2024-02-14,Learning Strategies #465,Education,2517,224,18,6.02,63.44,273.8,36,20
VID00466,2024-02-14,Study Tips That Work #466,Education,49733,3512,223,6.97,49.16,1879.4,1088,10
VID00467,2024-02-14,Weekend Vlog #467,Lifestyle,6074,195,59,7.82,70.43,830.7,79,12
VID00468,2024-02-14,Healthy Habits #468,Lifestyle,4316,301,52,8.24,77.92,367.3,73,6
VID00469,2024-02-15,Office Comedy #469,Comedy,12478,1230,10,6.57,67.34,1118.4,210,19
VID00470,2024-02-15,Study Tips That Work #470,Education,10135,647,137,9.98,60.38,293.9,79,19
VID00471,2024-02-15,Budget Lifestyle #471,Lifestyle,6983,572,29,6.77,58.67,652.0,104,22
VID00472,2024-02-15,Learning Strategies #472,Education,3072,251,28,9.17,56.62,263.1,39,8
VID00473,2024-02-15,Best Settings #473,Gaming,26688,1330,338,6.77,70.05,2185.3,492,23
VID00474,2024-02-15,Best Friend Problems #474,Comedy,32745,2007,386,5.47,63.56,2787.3,466,10
VID00475,2024-02-15,Travel Mistakes #475,Travel,3382,350,34,6.92,69.15,239.6,67,18
VID00476,2024-02-15,Easy Recipes #476,Food,2568,245,3,6.64,58.35,151.0,57,22
VID00477,2024-02-15,Laptop Buying Guide #477,Tech,5945,242,37,6.88,70.36,467.8,114,14
VID00478,2024-02-15,Credit Score Tips #478,Finance,11081,927,65,5.76,63.35,388.2,145,19
VID00479,2024-02-15,Food Review #479,Food,2022,61,6,8.86,75.79,198.9,40,19
VID00480,2024-02-16,Expectation vs Reality #480,Comedy,8599,801,34,7.5,66.92,367.6,182,20
VID00481,2024-02-16,Best Friend Problems #481,Comedy,11401,1070,59,9.1,76.7,1244.7,89,20
VID00482,2024-02-16,Tech Hacks #482,Tech,37241,989,287,11.31,59.05,3291.0,606,12
VID00483,2024-02-16,Budget Lifestyle #483,Lifestyle,5993,166,18,10.91,66.71,190.4,98,10
VID00484,2024-02-16,Expectation vs Reality #484,Comedy,26984,2518,225,13.24,61.22,2863.2,503,19
VID00485,2024-02-16,Funny Family Moments #485,Comedy,19589,1450,139,8.58,48.97,761.4,376,14
VID00486,2024-02-16,Career Tips #486,Education,2988,87,3,7.03,55.2,255.3,19,10
VID00487,2024-02-16,Gaming Highlights #487,Gaming,46082,4182,620,10.0,62.73,2446.3,416,14
VID00488,2024-02-16,Weekend Vlog #488,Lifestyle,3398,258,45,11.35,61.94,231.1,61,21
VID00489,2024-02-16,Gaming Tips #489,Gaming,23394,2570,228,9.0,85.35,1009.3,179,18
VID00490,2024-02-17,Best Settings #490,Gaming,4095,112,4,11.48,64.59,328.0,52,21
VID00491,2024-02-17,Food Review #491,Food,27745,1852,29,10.93,52.66,1410.5,170,20
VID00492,2024-02-17,Budget Lifestyle #492,Lifestyle,4672,423,31,10.0,48.69,153.5,33,22
VID00493,2024-02-17,Budget Lifestyle #493,Lifestyle,132892,8000,1250,7.25,47.51,10644.1,1535,14
VID00494,2024-02-17,Gaming Tips #494,Gaming,9204,1008,25,12.89,42.97,609.8,117,19
VID00495,2024-02-17,Weekend Vlog #495,Lifestyle,39382,4314,548,8.44,47.54,1440.9,681,21
VID00496,2024-02-17,Hidden Places #496,Travel,29447,1076,136,6.31,54.11,2176.9,107,18
VID00497,2024-02-17,Best Restaurants #497,Food,5118,216,53,3.99,78.91,248.3,83,12
VID00498,2024-02-17,Funny Family Moments #498,Comedy,15450,1408,79,6.67,60.14,1195.4,81,20
VID00499,2024-02-17,Learning Strategies #499,Education,34413,1897,254,8.22,65.5,1384.3,392,19
VID00500,2024-02-18,Best Restaurants #500,Food,30750,2303,424,5.4,64.47,1043.0,518,20
VID00501,2024-02-18,Beginner Guide #501,Gaming,1551,155,16,8.01,46.51,72.7,20,16
VID00502,2024-02-18,Travel Mistakes #502,Travel,8365,466,58,4.7,48.23,915.6,144,21
VID00503,2024-02-18,Hidden Places #503,Travel,31024,2632,104,8.34,42.19,1366.4,402,19
VID00504,2024-02-18,Top Games #504,Gaming,18490,1493,99,12.05,59.65,1133.1,223,20
VID00505,2024-02-18,Budget Meals #505,Food,7574,749,96,3.07,59.45,556.0,155,19
VID00506,2024-02-18,Office Comedy #506,Comedy,13456,435,111,6.0,66.54,783.9,164,12
VID00507,2024-02-18,Daily Routine #507,Lifestyle,66922,3241,177,7.64,47.67,4585.1,402,19
VID00508,2024-02-18,Learning Strategies #508,Education,3020,285,33,8.51,59.45,239.5,43,16
VID00509,2024-02-18,Hidden Places #509,Travel,1279,91,4,9.11,53.6,90.0,6,22
VID00510,2024-02-18,Travel Guide #510,Travel,12407,414,115,9.07,56.36,403.6,132,19
VID00511,2024-02-19,Personal Finance Tips #511,Finance,1673,145,3,5.82,86.8,143.4,26,18
VID00512,2024-02-19,Money Mistakes #512,Finance,12557,1335,159,9.56,63.48,1222.4,86,22
VID00513,2024-02-19,Best Friend Problems #513,Comedy,11232,1095,91,11.22,50.77,380.7,72,18
VID00514,2024-02-19,Exam Preparation Guide #514,Education,63205,4087,432,6.87,61.11,7235.8,1332,8
VID00515,2024-02-19,Healthy Habits #515,Lifestyle,20792,1822,239,8.83,66.7,912.4,138,20
VID00516,2024-02-19,Street Food Tour #516,Food,26433,981,70,3.59,64.23,1454.2,211,12
VID00517,2024-02-19,Relatable College Life #517,Comedy,7133,456,73,5.78,56.62,177.2,62,16
VID00518,2024-02-19,Day In My Life #518,Lifestyle,15720,734,123,7.88,78.04,671.2,348,19
VID00519,2024-02-19,Credit Score Tips #519,Finance,19299,1788,128,6.17,61.63,1594.7,303,18
VID00520,2024-02-19,Budget Travel Tips #520,Travel,3893,413,6,9.63,52.18,94.0,55,20
VID00521,2024-02-20,Cooking Tips #521,Food,5995,221,15,11.99,71.97,555.1,37,10
VID00522,2024-02-20,Laptop Buying Guide #522,Tech,7485,672,100,7.86,64.82,178.4,51,12
